Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://honkai-builds.com/xep-hang"")",Chrome 125.0.0.0,,,29-05-2024 17:32:12,29-05-2024 17:32:21,9.110s,PASSED
"click(findTestObject(""Object Repository/Page_Bng Xp Hng Nhn Vt Honkai Star Rail Mi Nht/div_DPS nh Lan""))",Chrome 125.0.0.0,,,29-05-2024 17:32:21,29-05-2024 17:32:29,7.543s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Bng Xp Hng Nhn Vt Honkai Star Rail Mi Nht/div_Acheron (2)""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:32:29,29-05-2024 17:32:29,0.273s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:32:29,29-05-2024 17:32:29,0.153s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Rank/HoTro,Chrome 125.0.0.0,,,29-05-2024 17:32:29,29-05-2024 17:32:48,19.000s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:32:29,29-05-2024 17:32:30,0.621s,PASSED
"navigateToUrl(""https://honkai-builds.com/xep-hang"")",Chrome 125.0.0.0,,,29-05-2024 17:32:30,29-05-2024 17:32:47,16.850s,PASSED
"click(findTestObject(""Object Repository/Page_Bng Xp Hng Nhn Vt Honkai Star Rail Mi Nht/div_H Tr""))",Chrome 125.0.0.0,,,29-05-2024 17:32:47,29-05-2024 17:32:48,1.054s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Bng Xp Hng Nhn Vt Honkai Star Rail Mi Nht/div_Robin""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:32:48,29-05-2024 17:32:48,0.282s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:32:48,29-05-2024 17:32:48,0.152s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Rank/TongThe,Chrome 125.0.0.0,,,29-05-2024 17:32:48,29-05-2024 17:33:03,14.897s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:32:48,29-05-2024 17:32:49,0.606s,PASSED
"navigateToUrl(""https://honkai-builds.com/xep-hang"")",Chrome 125.0.0.0,,,29-05-2024 17:32:49,29-05-2024 17:33:03,14.157s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:03,29-05-2024 17:33:03,0.110s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_dietquy,Chrome 125.0.0.0,,,29-05-2024 17:33:03,29-05-2024 17:33:10,6.354s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:03,29-05-2024 17:33:04,0.615s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/mui-ten-diet-quy"")",Chrome 125.0.0.0,,,29-05-2024 17:33:04,29-05-2024 17:33:09,5.605s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:09,29-05-2024 17:33:10,0.086s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_dong,Chrome 125.0.0.0,,,29-05-2024 17:33:10,29-05-2024 17:33:16,6.447s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:10,29-05-2024 17:33:10,0.537s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/co-chap-cua-dong"")",Chrome 125.0.0.0,,,29-05-2024 17:33:10,29-05-2024 17:33:16,5.748s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:16,29-05-2024 17:33:16,0.123s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_duoisao,Chrome 125.0.0.0,,,29-05-2024 17:33:16,29-05-2024 17:33:20,4.467s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:16,29-05-2024 17:33:17,0.587s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/mui-ten-duoi-sao"")",Chrome 125.0.0.0,,,29-05-2024 17:33:17,29-05-2024 17:33:20,3.749s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:20,29-05-2024 17:33:20,0.095s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_hukhong,Chrome 125.0.0.0,,,29-05-2024 17:33:20,29-05-2024 17:33:25,4.946s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:21,29-05-2024 17:33:21,0.617s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/anh-den-hu-khong"")",Chrome 125.0.0.0,,,29-05-2024 17:33:21,29-05-2024 17:33:25,4.151s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:25,29-05-2024 17:33:25,0.143s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_kienco,Chrome 125.0.0.0,,,29-05-2024 17:33:25,29-05-2024 17:33:26,0.918s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:25,29-05-2024 17:33:26,0.704s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:26,29-05-2024 17:33:26,0.147s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_linhcam,Chrome 125.0.0.0,,,29-05-2024 17:33:26,29-05-2024 17:33:32,5.400s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:26,29-05-2024 17:33:27,0.674s,PASSED
